,wsj_number_buy,wsj_consensus,wsj_URL
1294,None,None,https://quotes.wsj.com/FBIOP/research-ratings/
1295,None,None,https://quotes.wsj.com/FTSV/research-ratings/
1296,None,None,https://quotes.wsj.com/FMCI/research-ratings/
1297,None,None,https://quotes.wsj.com/FMCIU/research-ratings/
1298,None,None,https://quotes.wsj.com/FMCIW/research-ratings/
1299,None,None,https://quotes.wsj.com/FWRD/research-ratings/
1300,None,None,https://quotes.wsj.com/FORD/research-ratings/
1301,None,None,https://quotes.wsj.com/FWP/research-ratings/
1302,None,None,https://quotes.wsj.com/FOSL/research-ratings/
1303,None,None,https://quotes.wsj.com/FOX/research-ratings/
1304,None,None,https://quotes.wsj.com/FOXA/research-ratings/
1305,None,None,https://quotes.wsj.com/FOXF/research-ratings/
1306,None,None,https://quotes.wsj.com/FRAN/research-ratings/
1307,None,None,https://quotes.wsj.com/FELE/research-ratings/
1308,None,None,https://quotes.wsj.com/FRAF/research-ratings/
1309,None,None,https://quotes.wsj.com/FRED/research-ratings/
1310,None,None,https://quotes.wsj.com/RAIL/research-ratings/
1311,None,None,https://quotes.wsj.com/FEIM/research-ratings/
1312,None,None,https://quotes.wsj.com/FRPT/research-ratings/
1313,None,None,https://quotes.wsj.com/FTDR/research-ratings/
1314,None,None,https://quotes.wsj.com/FTEO/research-ratings/
1315,None,None,https://quotes.wsj.com/FTR/research-ratings/
1316,None,None,https://quotes.wsj.com/FRPH/research-ratings/
1317,None,None,https://quotes.wsj.com/FSBW/research-ratings/
1318,None,None,https://quotes.wsj.com/FSBC/research-ratings/
1319,None,None,https://quotes.wsj.com/FTEK/research-ratings/
1320,None,None,https://quotes.wsj.com/FCEL/research-ratings/
1321,None,None,https://quotes.wsj.com/FULC/research-ratings/
1322,None,None,https://quotes.wsj.com/FLGT/research-ratings/
1323,None,None,https://quotes.wsj.com/FORK/research-ratings/
1324,None,None,https://quotes.wsj.com/FLL/research-ratings/
1325,None,None,https://quotes.wsj.com/FULT/research-ratings/
1326,None,None,https://quotes.wsj.com/FNKO/research-ratings/
1327,None,None,https://quotes.wsj.com/FHL/research-ratings/
1328,None,None,https://quotes.wsj.com/FTFT/research-ratings/
1329,None,None,https://quotes.wsj.com/FFHL/research-ratings/
1330,None,None,https://quotes.wsj.com/FVCB/research-ratings/
1331,None,None,https://quotes.wsj.com/WILC/research-ratings/
1332,None,None,https://quotes.wsj.com/GTHX/research-ratings/
1333,None,None,https://quotes.wsj.com/GAIA/research-ratings/
1334,None,None,https://quotes.wsj.com/GLPG/research-ratings/
1335,None,None,https://quotes.wsj.com/GALT/research-ratings/
1336,None,None,https://quotes.wsj.com/GLMD/research-ratings/
1337,None,None,https://quotes.wsj.com/GMDA/research-ratings/
1338,None,None,https://quotes.wsj.com/GLPI/research-ratings/
1339,None,None,https://quotes.wsj.com/GRMN/research-ratings/
1340,None,None,https://quotes.wsj.com/GARS/research-ratings/
1341,None,None,https://quotes.wsj.com/GLIBA/research-ratings/
1342,None,None,https://quotes.wsj.com/GLIBP/research-ratings/
1343,None,None,https://quotes.wsj.com/GDS/research-ratings/
1344,None,None,https://quotes.wsj.com/GEMP/research-ratings/
1345,None,None,https://quotes.wsj.com/GENC/research-ratings/
1346,None,None,https://quotes.wsj.com/GFN/research-ratings/
1347,None,None,https://quotes.wsj.com/GFNCP/research-ratings/
1348,None,None,https://quotes.wsj.com/GFNSL/research-ratings/
1349,None,None,https://quotes.wsj.com/GENE/research-ratings/
1350,None,None,https://quotes.wsj.com/GNFT/research-ratings/
1351,None,None,https://quotes.wsj.com/GNUS/research-ratings/
1352,None,None,https://quotes.wsj.com/GMAB/research-ratings/
1353,None,None,https://quotes.wsj.com/GNMK/research-ratings/
1354,None,None,https://quotes.wsj.com/GNCA/research-ratings/
1355,None,None,https://quotes.wsj.com/GHDX/research-ratings/
1356,None,None,https://quotes.wsj.com/GNPX/research-ratings/
1357,None,None,https://quotes.wsj.com/GNTX/research-ratings/
1358,None,None,https://quotes.wsj.com/THRM/research-ratings/
1359,None,None,https://quotes.wsj.com/GEOS/research-ratings/
1360,None,None,https://quotes.wsj.com/GABC/research-ratings/
1361,None,None,https://quotes.wsj.com/GERN/research-ratings/
1362,None,None,https://quotes.wsj.com/GEVO/research-ratings/
1363,None,None,https://quotes.wsj.com/ROCK/research-ratings/
1364,None,None,https://quotes.wsj.com/GIGM/research-ratings/
1365,None,None,https://quotes.wsj.com/GIII/research-ratings/
1366,None,None,https://quotes.wsj.com/GILT/research-ratings/
1367,None,None,https://quotes.wsj.com/GILD/research-ratings/
1368,None,None,https://quotes.wsj.com/GBCI/research-ratings/
1369,None,None,https://quotes.wsj.com/GLAD/research-ratings/
1370,None,None,https://quotes.wsj.com/GLADD/research-ratings/
1371,None,None,https://quotes.wsj.com/GLADN/research-ratings/
1372,None,None,https://quotes.wsj.com/GOOD/research-ratings/
1373,None,None,https://quotes.wsj.com/GOODM/research-ratings/
1374,None,None,https://quotes.wsj.com/GOODO/research-ratings/
1375,None,None,https://quotes.wsj.com/GOODP/research-ratings/
1376,None,None,https://quotes.wsj.com/GAIN/research-ratings/
1377,None,None,https://quotes.wsj.com/GAINL/research-ratings/
1378,None,None,https://quotes.wsj.com/GAINM/research-ratings/
1379,None,None,https://quotes.wsj.com/LAND/research-ratings/
1380,None,None,https://quotes.wsj.com/LANDP/research-ratings/
1381,None,None,https://quotes.wsj.com/GLBZ/research-ratings/
1382,None,None,https://quotes.wsj.com/GBT/research-ratings/
1383,None,None,https://quotes.wsj.com/ENT/research-ratings/
1384,None,None,https://quotes.wsj.com/GBLI/research-ratings/
1385,None,None,https://quotes.wsj.com/GBLIL/research-ratings/
1386,None,None,https://quotes.wsj.com/GBLIZ/research-ratings/
1387,None,None,https://quotes.wsj.com/SELF/research-ratings/
1388,None,None,https://quotes.wsj.com/GWRS/research-ratings/
1389,None,None,https://quotes.wsj.com/DRIV/research-ratings/
1390,None,None,https://quotes.wsj.com/CLOU/research-ratings/
1391,None,None,https://quotes.wsj.com/KRMA/research-ratings/
1392,None,None,https://quotes.wsj.com/DAX/research-ratings/
1393,None,None,https://quotes.wsj.com/EBIZ/research-ratings/
1394,None,None,https://quotes.wsj.com/FINX/research-ratings/
1395,None,None,https://quotes.wsj.com/CHIC/research-ratings/
1396,None,None,https://quotes.wsj.com/AIQ/research-ratings/
1397,None,None,https://quotes.wsj.com/GNOM/research-ratings/
1398,None,None,https://quotes.wsj.com/BFIT/research-ratings/
1399,None,None,https://quotes.wsj.com/SNSR/research-ratings/
1400,None,None,https://quotes.wsj.com/LNGR/research-ratings/
1401,None,None,https://quotes.wsj.com/MILN/research-ratings/
1402,None,None,https://quotes.wsj.com/EFAS/research-ratings/
1403,None,None,https://quotes.wsj.com/QYLD/research-ratings/
1404,None,None,https://quotes.wsj.com/BOTZ/research-ratings/
1405,None,None,https://quotes.wsj.com/CATH/research-ratings/
1406,None,None,https://quotes.wsj.com/SOCL/research-ratings/
1407,None,None,https://quotes.wsj.com/ALTY/research-ratings/
1408,None,None,https://quotes.wsj.com/SRET/research-ratings/
1409,None,None,https://quotes.wsj.com/YLCO/research-ratings/
1410,None,None,https://quotes.wsj.com/GLBS/research-ratings/
1411,None,None,https://quotes.wsj.com/GLUU/research-ratings/
1412,None,None,https://quotes.wsj.com/GLYC/research-ratings/
1413,None,None,https://quotes.wsj.com/GOGO/research-ratings/
1414,None,None,https://quotes.wsj.com/GLNG/research-ratings/
1415,None,None,https://quotes.wsj.com/GMLP/research-ratings/
1416,None,None,https://quotes.wsj.com/GMLPP/research-ratings/
1417,None,None,https://quotes.wsj.com/DNJR/research-ratings/
1418,None,None,https://quotes.wsj.com/GDEN/research-ratings/
1419,None,None,https://quotes.wsj.com/GOGL/research-ratings/
1420,None,None,https://quotes.wsj.com/GBDC/research-ratings/
1421,None,None,https://quotes.wsj.com/GTIM/research-ratings/
1422,None,None,https://quotes.wsj.com/GSHD/research-ratings/
1423,None,None,https://quotes.wsj.com/GPRO/research-ratings/
1424,None,None,https://quotes.wsj.com/GPAQ/research-ratings/
1425,None,None,https://quotes.wsj.com/GPAQU/research-ratings/
1426,None,None,https://quotes.wsj.com/GPAQW/research-ratings/
1427,None,None,https://quotes.wsj.com/GRSH/research-ratings/
1428,None,None,https://quotes.wsj.com/GRSHU/research-ratings/
1429,None,None,https://quotes.wsj.com/GRSHW/research-ratings/
1430,None,None,https://quotes.wsj.com/GMHI/research-ratings/
1431,None,None,https://quotes.wsj.com/GMHIU/research-ratings/
1432,None,None,https://quotes.wsj.com/GMHIW/research-ratings/
1433,None,None,https://quotes.wsj.com/GOSS/research-ratings/
1434,None,None,https://quotes.wsj.com/LOPE/research-ratings/
1435,None,None,https://quotes.wsj.com/GRVY/research-ratings/
1436,None,None,https://quotes.wsj.com/GECC/research-ratings/
1437,None,None,https://quotes.wsj.com/GECCL/research-ratings/
1438,None,None,https://quotes.wsj.com/GECCM/research-ratings/
1439,None,None,https://quotes.wsj.com/GECCN/research-ratings/
1440,None,None,https://quotes.wsj.com/GEC/research-ratings/
1441,None,None,https://quotes.wsj.com/GLDD/research-ratings/
1442,None,None,https://quotes.wsj.com/GSBC/research-ratings/
1443,None,None,https://quotes.wsj.com/GRBK/research-ratings/
1444,None,None,https://quotes.wsj.com/GPP/research-ratings/
1445,None,None,https://quotes.wsj.com/GPRE/research-ratings/
1446,None,None,https://quotes.wsj.com/GCBC/research-ratings/
1447,None,None,https://quotes.wsj.com/GLAC/research-ratings/
1448,None,None,https://quotes.wsj.com/GLACR/research-ratings/
1449,None,None,https://quotes.wsj.com/GLACU/research-ratings/
1450,None,None,https://quotes.wsj.com/GLACW/research-ratings/
1451,None,None,https://quotes.wsj.com/GNLN/research-ratings/
1452,None,None,https://quotes.wsj.com/GLRE/research-ratings/
1453,None,None,https://quotes.wsj.com/GRNQ/research-ratings/
1454,None,None,https://quotes.wsj.com/GSKY/research-ratings/
1455,None,None,https://quotes.wsj.com/GSUM/research-ratings/
1456,None,None,https://quotes.wsj.com/GRIF/research-ratings/
1457,None,None,https://quotes.wsj.com/GRFS/research-ratings/
1458,None,None,https://quotes.wsj.com/GRIN/research-ratings/
1459,None,None,https://quotes.wsj.com/GRTS/research-ratings/
1460,None,None,https://quotes.wsj.com/GO/research-ratings/
1461,None,None,https://quotes.wsj.com/GRPN/research-ratings/
1462,None,None,https://quotes.wsj.com/OMAB/research-ratings/
1463,None,None,https://quotes.wsj.com/GGAL/research-ratings/
1464,None,None,https://quotes.wsj.com/GVP/research-ratings/
1465,None,None,https://quotes.wsj.com/GSIT/research-ratings/
1466,None,None,https://quotes.wsj.com/GSVC/research-ratings/
1467,None,None,https://quotes.wsj.com/GTYH/research-ratings/
1468,None,None,https://quotes.wsj.com/GNTY/research-ratings/
1469,None,None,https://quotes.wsj.com/GFED/research-ratings/
1470,None,None,https://quotes.wsj.com/GH/research-ratings/
1471,None,None,https://quotes.wsj.com/GHSI/research-ratings/
1472,None,None,https://quotes.wsj.com/GIFI/research-ratings/
1473,None,None,https://quotes.wsj.com/GURE/research-ratings/
1474,None,None,https://quotes.wsj.com/GPOR/research-ratings/
1475,None,None,https://quotes.wsj.com/GWPH/research-ratings/
1476,None,None,https://quotes.wsj.com/GWGH/research-ratings/
1477,None,None,https://quotes.wsj.com/GXGX/research-ratings/
1478,None,None,https://quotes.wsj.com/GXGXU/research-ratings/
1479,None,None,https://quotes.wsj.com/GXGXW/research-ratings/
1480,None,None,https://quotes.wsj.com/GYRO/research-ratings/
1481,None,None,https://quotes.wsj.com/HEES/research-ratings/
1482,None,None,https://quotes.wsj.com/HLG/research-ratings/
1483,None,None,https://quotes.wsj.com/HNRG/research-ratings/
1484,None,None,https://quotes.wsj.com/HALL/research-ratings/
1485,None,None,https://quotes.wsj.com/HALO/research-ratings/
1486,None,None,https://quotes.wsj.com/HLNE/research-ratings/
1487,None,None,https://quotes.wsj.com/HJLI/research-ratings/
1488,None,None,https://quotes.wsj.com/HJLIW/research-ratings/
1489,None,None,https://quotes.wsj.com/HWC/research-ratings/
1490,None,None,https://quotes.wsj.com/HWCPL/research-ratings/
1491,None,None,https://quotes.wsj.com/HAFC/research-ratings/
1492,None,None,https://quotes.wsj.com/HONE/research-ratings/
1493,None,None,https://quotes.wsj.com/HLIT/research-ratings/
1494,None,None,https://quotes.wsj.com/HARP/research-ratings/
1495,None,None,https://quotes.wsj.com/HROW/research-ratings/
1496,None,None,https://quotes.wsj.com/HBIO/research-ratings/
1497,None,None,https://quotes.wsj.com/HCAP/research-ratings/
1498,None,None,https://quotes.wsj.com/HCAPZ/research-ratings/
1499,None,None,https://quotes.wsj.com/HAS/research-ratings/
1500,None,None,https://quotes.wsj.com/HA/research-ratings/
1501,None,None,https://quotes.wsj.com/HWKN/research-ratings/
1502,None,None,https://quotes.wsj.com/HWBK/research-ratings/
1503,None,None,https://quotes.wsj.com/HYAC/research-ratings/
1504,None,None,https://quotes.wsj.com/HYACU/research-ratings/
1505,None,None,https://quotes.wsj.com/HYACW/research-ratings/
1506,None,None,https://quotes.wsj.com/HAYN/research-ratings/
1507,None,None,https://quotes.wsj.com/HDS/research-ratings/
1508,None,None,https://quotes.wsj.com/HHR/research-ratings/
1509,None,None,https://quotes.wsj.com/HCAT/research-ratings/
1510,None,None,https://quotes.wsj.com/HIIQ/research-ratings/
1511,None,None,https://quotes.wsj.com/HSAC/research-ratings/
1512,None,None,https://quotes.wsj.com/HSACU/research-ratings/
1513,None,None,https://quotes.wsj.com/HSACW/research-ratings/
1514,None,None,https://quotes.wsj.com/HCSG/research-ratings/
1515,None,None,https://quotes.wsj.com/HQY/research-ratings/
1516,None,None,https://quotes.wsj.com/HSTM/research-ratings/
1517,None,None,https://quotes.wsj.com/HTLD/research-ratings/
1518,None,None,https://quotes.wsj.com/HTLF/research-ratings/
1519,None,None,https://quotes.wsj.com/HTBX/research-ratings/
1520,None,None,https://quotes.wsj.com/HEBT/research-ratings/
1521,None,None,https://quotes.wsj.com/HSII/research-ratings/
1522,None,None,https://quotes.wsj.com/HELE/research-ratings/
1523,None,None,https://quotes.wsj.com/HLIO/research-ratings/
1524,None,None,https://quotes.wsj.com/HSDT/research-ratings/
1525,None,None,https://quotes.wsj.com/HMTV/research-ratings/
1526,None,None,https://quotes.wsj.com/HNNA/research-ratings/
1527,None,None,https://quotes.wsj.com/HCAC/research-ratings/
1528,None,None,https://quotes.wsj.com/HCACU/research-ratings/
1529,None,None,https://quotes.wsj.com/HCACW/research-ratings/
1530,None,None,https://quotes.wsj.com/HSIC/research-ratings/
1531,None,None,https://quotes.wsj.com/HEPA/research-ratings/
1532,None,None,https://quotes.wsj.com/HTBK/research-ratings/
1533,None,None,https://quotes.wsj.com/HFWA/research-ratings/
1534,None,None,https://quotes.wsj.com/HCCI/research-ratings/
1535,None,None,https://quotes.wsj.com/MLHR/research-ratings/
1536,None,None,https://quotes.wsj.com/HRTX/research-ratings/
1537,None,None,https://quotes.wsj.com/HSKA/research-ratings/
1538,None,None,https://quotes.wsj.com/HX/research-ratings/
1539,None,None,https://quotes.wsj.com/HFFG/research-ratings/
1540,None,None,https://quotes.wsj.com/HIBB/research-ratings/
1541,None,None,https://quotes.wsj.com/SNLN/research-ratings/
1542,None,None,https://quotes.wsj.com/HPJ/research-ratings/
1543,None,None,https://quotes.wsj.com/HIHO/research-ratings/
1544,None,None,https://quotes.wsj.com/HIMX/research-ratings/
1545,None,None,https://quotes.wsj.com/HIFS/research-ratings/
1546,None,None,https://quotes.wsj.com/HSGX/research-ratings/
1547,None,None,https://quotes.wsj.com/HCCH/research-ratings/
1548,None,None,https://quotes.wsj.com/HCCHR/research-ratings/
1549,None,None,https://quotes.wsj.com/HCCHU/research-ratings/
1550,None,None,https://quotes.wsj.com/HCCHW/research-ratings/
1551,None,None,https://quotes.wsj.com/HMNF/research-ratings/
1552,None,None,https://quotes.wsj.com/HMSY/research-ratings/
1553,None,None,https://quotes.wsj.com/HOLI/research-ratings/
1554,None,None,https://quotes.wsj.com/HOLX/research-ratings/
1555,None,None,https://quotes.wsj.com/HBCP/research-ratings/
1556,None,None,https://quotes.wsj.com/HOMB/research-ratings/
1557,None,None,https://quotes.wsj.com/HFBL/research-ratings/
1558,None,None,https://quotes.wsj.com/HMST/research-ratings/
1559,None,None,https://quotes.wsj.com/HTBI/research-ratings/
1560,None,None,https://quotes.wsj.com/FIXX/research-ratings/
1561,None,None,https://quotes.wsj.com/HOFT/research-ratings/
1562,None,None,https://quotes.wsj.com/HOOK/research-ratings/
1563,None,None,https://quotes.wsj.com/HOPE/research-ratings/
1564,None,None,https://quotes.wsj.com/HFBC/research-ratings/
1565,None,None,https://quotes.wsj.com/HBNC/research-ratings/
1566,None,None,https://quotes.wsj.com/HRZN/research-ratings/
1567,None,None,https://quotes.wsj.com/HZNP/research-ratings/
1568,None,None,https://quotes.wsj.com/HPT/research-ratings/
1569,None,None,https://quotes.wsj.com/TWNK/research-ratings/
1570,None,None,https://quotes.wsj.com/TWNKW/research-ratings/
1571,None,None,https://quotes.wsj.com/HOTH/research-ratings/
1572,None,None,https://quotes.wsj.com/HMHC/research-ratings/
1573,None,None,https://quotes.wsj.com/HWCC/research-ratings/
1574,None,None,https://quotes.wsj.com/HOVNP/research-ratings/
1575,None,None,https://quotes.wsj.com/HBMD/research-ratings/
1576,None,None,https://quotes.wsj.com/HTGM/research-ratings/
1577,None,None,https://quotes.wsj.com/HTHT/research-ratings/
