,zacks_consensus,zacks_URL
2578,None,https://www.zacks.com/stock/quote/PLC
2579,Neutral,https://www.zacks.com/stock/quote/USMC
2580,None,https://www.zacks.com/stock/quote/PSC
2581,None,https://www.zacks.com/stock/quote/PSM
2582,None,https://www.zacks.com/stock/quote/PRNB
2583,Sell,https://www.zacks.com/stock/quote/PRTH
2584,None,https://www.zacks.com/stock/quote/PDEX
2585,None,https://www.zacks.com/stock/quote/IPDN
2586,None,https://www.zacks.com/stock/quote/PAAC
2587,None,https://www.zacks.com/stock/quote/PAACR
2588,None,https://www.zacks.com/stock/quote/PAACU
2589,None,https://www.zacks.com/stock/quote/PAACW
2590,None,https://www.zacks.com/stock/quote/PFIE
2591,None,https://www.zacks.com/stock/quote/PGNX
2592,Sell,https://www.zacks.com/stock/quote/PRGS
2593,Neutral,https://www.zacks.com/stock/quote/PFPT
2594,None,https://www.zacks.com/stock/quote/PRPH
2595,Buy,https://www.zacks.com/stock/quote/PRQR
2596,None,https://www.zacks.com/stock/quote/EQRR
2597,None,https://www.zacks.com/stock/quote/BIB
2598,None,https://www.zacks.com/stock/quote/UBIO
2599,None,https://www.zacks.com/stock/quote/TQQQ
2600,None,https://www.zacks.com/stock/quote/ZBIO
2601,None,https://www.zacks.com/stock/quote/SQQQ
2602,None,https://www.zacks.com/stock/quote/BIS
2603,Strong Sell,https://www.zacks.com/stock/quote/PSEC
2604,Buy,https://www.zacks.com/stock/quote/PTGX
2605,None,https://www.zacks.com/stock/quote/PTVCA
2606,None,https://www.zacks.com/stock/quote/PTVCB
2607,None,https://www.zacks.com/stock/quote/PRTO
2608,Buy,https://www.zacks.com/stock/quote/PTI
2609,Neutral,https://www.zacks.com/stock/quote/PRTA
2610,Strong Sell,https://www.zacks.com/stock/quote/PRVB
2611,Neutral,https://www.zacks.com/stock/quote/PVBC
2612,Sell,https://www.zacks.com/stock/quote/PROV
2613,None,https://www.zacks.com/stock/quote/PBIP
2614,None,https://www.zacks.com/stock/quote/PMD
2615,Sell,https://www.zacks.com/stock/quote/PTC
2616,Neutral,https://www.zacks.com/stock/quote/PTCT
2617,None,https://www.zacks.com/stock/quote/PHCF
2618,Sell,https://www.zacks.com/stock/quote/PULM
2619,Sell,https://www.zacks.com/stock/quote/PLSE
2620,Strong Sell,https://www.zacks.com/stock/quote/PBYI
2621,None,https://www.zacks.com/stock/quote/PACQ
2622,None,https://www.zacks.com/stock/quote/PACQU
2623,None,https://www.zacks.com/stock/quote/PACQW
2624,None,https://www.zacks.com/stock/quote/PCYO
2625,Neutral,https://www.zacks.com/stock/quote/PRPL
2626,None,https://www.zacks.com/stock/quote/PUYI
2627,Sell,https://www.zacks.com/stock/quote/PXS
2628,Neutral,https://www.zacks.com/stock/quote/QADA
2629,None,https://www.zacks.com/stock/quote/QADB
2630,Strong Buy,https://www.zacks.com/stock/quote/QCRH
2631,Neutral,https://www.zacks.com/stock/quote/QGEN
2632,Sell,https://www.zacks.com/stock/quote/QIWI
2633,Strong Buy,https://www.zacks.com/stock/quote/QRVO
2634,Neutral,https://www.zacks.com/stock/quote/QCOM
2635,None,https://www.zacks.com/stock/quote/QBAK
2636,Buy,https://www.zacks.com/stock/quote/QLYS
2637,Buy,https://www.zacks.com/stock/quote/QTRX
2638,None,https://www.zacks.com/stock/quote/QTRH
2639,Neutral,https://www.zacks.com/stock/quote/QRHC
2640,Neutral,https://www.zacks.com/stock/quote/QUIK
2641,Strong Buy,https://www.zacks.com/stock/quote/QDEL
2642,Sell,https://www.zacks.com/stock/quote/QNST
2643,Buy,https://www.zacks.com/stock/quote/QUMU
2644,Buy,https://www.zacks.com/stock/quote/QTNT
2645,Sell,https://www.zacks.com/stock/quote/QRTEA
2646,None,https://www.zacks.com/stock/quote/QRTEB
2647,Sell,https://www.zacks.com/stock/quote/QTT
2648,None,https://www.zacks.com/stock/quote/RRD
2649,Neutral,https://www.zacks.com/stock/quote/RCM
2650,None,https://www.zacks.com/stock/quote/RARX
2651,Sell,https://www.zacks.com/stock/quote/RADA
2652,Buy,https://www.zacks.com/stock/quote/RDCM
2653,Neutral,https://www.zacks.com/stock/quote/RDUS
2654,Neutral,https://www.zacks.com/stock/quote/RDNT
2655,Neutral,https://www.zacks.com/stock/quote/RDWR
2656,Sell,https://www.zacks.com/stock/quote/METC
2657,Neutral,https://www.zacks.com/stock/quote/RMBS
2658,None,https://www.zacks.com/stock/quote/RAND
2659,None,https://www.zacks.com/stock/quote/RNDB
2660,Sell,https://www.zacks.com/stock/quote/RPD
2661,Sell,https://www.zacks.com/stock/quote/RTLR
2662,None,https://www.zacks.com/stock/quote/RAVE
2663,Neutral,https://www.zacks.com/stock/quote/RAVN
2664,Neutral,https://www.zacks.com/stock/quote/RBB
2665,Neutral,https://www.zacks.com/stock/quote/ROLL
2666,Neutral,https://www.zacks.com/stock/quote/RICK
2667,Neutral,https://www.zacks.com/stock/quote/RCMT
2668,None,https://www.zacks.com/stock/quote/RDI
2669,None,https://www.zacks.com/stock/quote/RDIB
2670,None,https://www.zacks.com/stock/quote/BCNA
2671,None,https://www.zacks.com/stock/quote/BLCN
2672,None,https://www.zacks.com/stock/quote/RLM
2673,None,https://www.zacks.com/stock/quote/RNWK
2674,Buy,https://www.zacks.com/stock/quote/RP
2675,Neutral,https://www.zacks.com/stock/quote/RETA
2676,None,https://www.zacks.com/stock/quote/RCON
2677,Neutral,https://www.zacks.com/stock/quote/REPH
2678,Neutral,https://www.zacks.com/stock/quote/RRBI
2679,Buy,https://www.zacks.com/stock/quote/RRGB
2680,Neutral,https://www.zacks.com/stock/quote/RRR
2681,None,https://www.zacks.com/stock/quote/RDVT
2682,Buy,https://www.zacks.com/stock/quote/RDFN
2683,Sell,https://www.zacks.com/stock/quote/RDHL
2684,None,https://www.zacks.com/stock/quote/RBZ
2685,Strong Sell,https://www.zacks.com/stock/quote/REED
2686,Sell,https://www.zacks.com/stock/quote/REG
2687,Neutral,https://www.zacks.com/stock/quote/REGN
2688,Neutral,https://www.zacks.com/stock/quote/RGNX
2689,Neutral,https://www.zacks.com/stock/quote/RGLS
2690,Sell,https://www.zacks.com/stock/quote/REKR
2691,Strong Buy,https://www.zacks.com/stock/quote/RBNC
2692,None,https://www.zacks.com/stock/quote/RELV
2693,Neutral,https://www.zacks.com/stock/quote/MARK
2694,Neutral,https://www.zacks.com/stock/quote/RNST
2695,Sell,https://www.zacks.com/stock/quote/REGI
2696,Buy,https://www.zacks.com/stock/quote/RCII
2697,Neutral,https://www.zacks.com/stock/quote/RPAY
2698,None,https://www.zacks.com/stock/quote/RPAYW
2699,Buy,https://www.zacks.com/stock/quote/RGEN
2700,Neutral,https://www.zacks.com/stock/quote/REPL
2701,None,https://www.zacks.com/stock/quote/RBCAA
2702,Neutral,https://www.zacks.com/stock/quote/FRBK
2703,None,https://www.zacks.com/stock/quote/REFR
2704,Neutral,https://www.zacks.com/stock/quote/RESN
2705,None,https://www.zacks.com/stock/quote/RECN
2706,None,https://www.zacks.com/stock/quote/HAIR
2707,None,https://www.zacks.com/stock/quote/TORC
2708,Neutral,https://www.zacks.com/stock/quote/ROIC
2709,None,https://www.zacks.com/stock/quote/RETO
2710,Buy,https://www.zacks.com/stock/quote/RTRX
2711,Neutral,https://www.zacks.com/stock/quote/RVNC
2712,None,https://www.zacks.com/stock/quote/RVEN
2713,None,https://www.zacks.com/stock/quote/RVLT
2714,Neutral,https://www.zacks.com/stock/quote/RWLK
2715,None,https://www.zacks.com/stock/quote/REXN
2716,Neutral,https://www.zacks.com/stock/quote/RFIL
2717,Neutral,https://www.zacks.com/stock/quote/RGCO
2718,None,https://www.zacks.com/stock/quote/RBKB
2719,Neutral,https://www.zacks.com/stock/quote/RYTM
2720,Neutral,https://www.zacks.com/stock/quote/RBBN
2721,None,https://www.zacks.com/stock/quote/RIBT
2722,None,https://www.zacks.com/stock/quote/RELL
2723,None,https://www.zacks.com/stock/quote/RMBI
2724,Neutral,https://www.zacks.com/stock/quote/RIGL
2725,None,https://www.zacks.com/stock/quote/RNET
2726,Neutral,https://www.zacks.com/stock/quote/RMNI
2727,Sell,https://www.zacks.com/stock/quote/RIOT
2728,Neutral,https://www.zacks.com/stock/quote/REDU
2729,None,https://www.zacks.com/stock/quote/RTTR
2730,Buy,https://www.zacks.com/stock/quote/RVSB
2731,None,https://www.zacks.com/stock/quote/RIVE
2732,Sell,https://www.zacks.com/stock/quote/RCKT
2733,Neutral,https://www.zacks.com/stock/quote/RMTI
2734,Strong Buy,https://www.zacks.com/stock/quote/RCKY
2735,None,https://www.zacks.com/stock/quote/RMCF
2736,Neutral,https://www.zacks.com/stock/quote/ROKU
2737,None,https://www.zacks.com/stock/quote/ROSE
2738,None,https://www.zacks.com/stock/quote/ROSEU
2739,None,https://www.zacks.com/stock/quote/ROSEW
2740,Buy,https://www.zacks.com/stock/quote/ROST
2741,Neutral,https://www.zacks.com/stock/quote/RGLD
2742,None,https://www.zacks.com/stock/quote/RTIX
2743,None,https://www.zacks.com/stock/quote/RBCN
2744,Neutral,https://www.zacks.com/stock/quote/RUBY
2745,None,https://www.zacks.com/stock/quote/RUHN
2746,Neutral,https://www.zacks.com/stock/quote/RMBL
2747,Strong Buy,https://www.zacks.com/stock/quote/RUSHA
2748,None,https://www.zacks.com/stock/quote/RUSHB
2749,Neutral,https://www.zacks.com/stock/quote/RUTH
2750,Neutral,https://www.zacks.com/stock/quote/RYAAY
2751,Neutral,https://www.zacks.com/stock/quote/STBA
2752,Sell,https://www.zacks.com/stock/quote/SANW
2753,Neutral,https://www.zacks.com/stock/quote/SBRA
2754,Strong Sell,https://www.zacks.com/stock/quote/SABR
2755,None,https://www.zacks.com/stock/quote/SAEX
2756,None,https://www.zacks.com/stock/quote/SFET
2757,None,https://www.zacks.com/stock/quote/SAFT
2758,None,https://www.zacks.com/stock/quote/SGA
2759,Neutral,https://www.zacks.com/stock/quote/SAGE
2760,Buy,https://www.zacks.com/stock/quote/SAIA
2761,Neutral,https://www.zacks.com/stock/quote/SLRX
2762,Neutral,https://www.zacks.com/stock/quote/SALM
2763,Buy,https://www.zacks.com/stock/quote/SAL
2764,Strong Sell,https://www.zacks.com/stock/quote/SAFM
2765,Neutral,https://www.zacks.com/stock/quote/SASR
2766,Neutral,https://www.zacks.com/stock/quote/SGMO
2767,Buy,https://www.zacks.com/stock/quote/SANM
2768,None,https://www.zacks.com/stock/quote/GCVRZ
2769,Neutral,https://www.zacks.com/stock/quote/SNY
2770,Neutral,https://www.zacks.com/stock/quote/SPNS
2771,Sell,https://www.zacks.com/stock/quote/SRPT
2772,Neutral,https://www.zacks.com/stock/quote/SVRA
2773,Buy,https://www.zacks.com/stock/quote/SBFG
2774,None,https://www.zacks.com/stock/quote/SBFGP
2775,None,https://www.zacks.com/stock/quote/SBBX
2776,Neutral,https://www.zacks.com/stock/quote/SBAC
2777,Neutral,https://www.zacks.com/stock/quote/SCSC
2778,None,https://www.zacks.com/stock/quote/SMIT
2779,Strong Buy,https://www.zacks.com/stock/quote/SCHN
2780,Neutral,https://www.zacks.com/stock/quote/SRRK
2781,Buy,https://www.zacks.com/stock/quote/SCHL
2782,None,https://www.zacks.com/stock/quote/SAMA
2783,None,https://www.zacks.com/stock/quote/SAMAU
2784,None,https://www.zacks.com/stock/quote/SAMAW
2785,Neutral,https://www.zacks.com/stock/quote/SGMS
2786,Neutral,https://www.zacks.com/stock/quote/SCPL
2787,Buy,https://www.zacks.com/stock/quote/SCPH
2788,None,https://www.zacks.com/stock/quote/WORX
2789,Buy,https://www.zacks.com/stock/quote/SCYX
2790,Sell,https://www.zacks.com/stock/quote/SEAC
2791,Neutral,https://www.zacks.com/stock/quote/SBCF
2792,Neutral,https://www.zacks.com/stock/quote/STX
2793,Neutral,https://www.zacks.com/stock/quote/SHIP
2794,None,https://www.zacks.com/stock/quote/SHIPW
2795,None,https://www.zacks.com/stock/quote/SHIPZ
2796,None,https://www.zacks.com/stock/quote/SHOS
2797,Neutral,https://www.zacks.com/stock/quote/SPNE
2798,Neutral,https://www.zacks.com/stock/quote/SGEN
2799,Neutral,https://www.zacks.com/stock/quote/EYES
2800,None,https://www.zacks.com/stock/quote/EYESW
2801,None,https://www.zacks.com/stock/quote/SECO
2802,Neutral,https://www.zacks.com/stock/quote/SCWX
2803,None,https://www.zacks.com/stock/quote/SNFCA
2804,Neutral,https://www.zacks.com/stock/quote/SEEL
2805,Neutral,https://www.zacks.com/stock/quote/SEIC
2806,Neutral,https://www.zacks.com/stock/quote/SLCT
2807,Neutral,https://www.zacks.com/stock/quote/SIC
2808,Neutral,https://www.zacks.com/stock/quote/SELB
2809,Neutral,https://www.zacks.com/stock/quote/SIGI
2810,None,https://www.zacks.com/stock/quote/SLS
2811,None,https://www.zacks.com/stock/quote/LEDS
2812,Neutral,https://www.zacks.com/stock/quote/SMTC
2813,None,https://www.zacks.com/stock/quote/SENEA
2814,None,https://www.zacks.com/stock/quote/SENEB
2815,None,https://www.zacks.com/stock/quote/SNES
2816,None,https://www.zacks.com/stock/quote/SNH
2817,None,https://www.zacks.com/stock/quote/SNHNI
2818,None,https://www.zacks.com/stock/quote/SNHNL
2819,None,https://www.zacks.com/stock/quote/AIHS
2820,Sell,https://www.zacks.com/stock/quote/SRTS
2821,None,https://www.zacks.com/stock/quote/SRTSW
2822,None,https://www.zacks.com/stock/quote/STNL
2823,None,https://www.zacks.com/stock/quote/STNLU
2824,None,https://www.zacks.com/stock/quote/STNLW
2825,None,https://www.zacks.com/stock/quote/SQBG
2826,Sell,https://www.zacks.com/stock/quote/MCRB
2827,None,https://www.zacks.com/stock/quote/SREV
2828,Buy,https://www.zacks.com/stock/quote/SFBS
2829,Sell,https://www.zacks.com/stock/quote/SESN
2830,None,https://www.zacks.com/stock/quote/SVBI
2831,None,https://www.zacks.com/stock/quote/SGBX
2832,None,https://www.zacks.com/stock/quote/SGOC
2833,Strong Sell,https://www.zacks.com/stock/quote/SMED
2834,Strong Sell,https://www.zacks.com/stock/quote/SHSP
2835,Strong Sell,https://www.zacks.com/stock/quote/SHEN
2836,None,https://www.zacks.com/stock/quote/PIXY
2837,None,https://www.zacks.com/stock/quote/SHLO
2838,None,https://www.zacks.com/stock/quote/TYHT
2839,Neutral,https://www.zacks.com/stock/quote/SWAV
2840,Buy,https://www.zacks.com/stock/quote/SCVL
2841,Buy,https://www.zacks.com/stock/quote/SHBI
2842,Neutral,https://www.zacks.com/stock/quote/SSTI
2843,None,https://www.zacks.com/stock/quote/SFLY
2844,Neutral,https://www.zacks.com/stock/quote/SIBN
2845,None,https://www.zacks.com/stock/quote/SIEB
2846,None,https://www.zacks.com/stock/quote/SNNA
2847,Neutral,https://www.zacks.com/stock/quote/SIEN
2848,Strong Buy,https://www.zacks.com/stock/quote/BSRR
2849,Buy,https://www.zacks.com/stock/quote/SRRA
2850,Strong Sell,https://www.zacks.com/stock/quote/SWIR
2851,Neutral,https://www.zacks.com/stock/quote/SIFY
2852,None,https://www.zacks.com/stock/quote/SIGA
2853,None,https://www.zacks.com/stock/quote/SGLB
2854,None,https://www.zacks.com/stock/quote/SGLBW
2855,None,https://www.zacks.com/stock/quote/SGMA
2856,Neutral,https://www.zacks.com/stock/quote/SBNY
2857,Buy,https://www.zacks.com/stock/quote/SLGN
2858,None,https://www.zacks.com/stock/quote/SILC
2859,Neutral,https://www.zacks.com/stock/quote/SLAB
2860,Buy,https://www.zacks.com/stock/quote/SIMO
2861,Neutral,https://www.zacks.com/stock/quote/SILK
2862,Neutral,https://www.zacks.com/stock/quote/SAMG
2863,None,https://www.zacks.com/stock/quote/SSNT
2864,Sell,https://www.zacks.com/stock/quote/SFNC
2865,Neutral,https://www.zacks.com/stock/quote/SLP
2866,Sell,https://www.zacks.com/stock/quote/SINA
2867,Buy,https://www.zacks.com/stock/quote/SBGI
2868,None,https://www.zacks.com/stock/quote/SINO
2869,None,https://www.zacks.com/stock/quote/SVA
2870,None,https://www.zacks.com/stock/quote/SINT
2871,None,https://www.zacks.com/stock/quote/SG
2872,Neutral,https://www.zacks.com/stock/quote/SIRI
2873,None,https://www.zacks.com/stock/quote/SITO
2874,None,https://www.zacks.com/stock/quote/SKYS
2875,Sell,https://www.zacks.com/stock/quote/SKYW
2876,Strong Buy,https://www.zacks.com/stock/quote/SWKS
2877,Strong Buy,https://www.zacks.com/stock/quote/SNBR
2878,Neutral,https://www.zacks.com/stock/quote/SLM
2879,None,https://www.zacks.com/stock/quote/SLMBP
2880,Neutral,https://www.zacks.com/stock/quote/SGH
2881,Sell,https://www.zacks.com/stock/quote/SND
2882,Neutral,https://www.zacks.com/stock/quote/SMBK
2883,Neutral,https://www.zacks.com/stock/quote/SMSI
2884,Buy,https://www.zacks.com/stock/quote/SMTX
2885,Neutral,https://www.zacks.com/stock/quote/SRAX
2886,None,https://www.zacks.com/stock/quote/SCKT
2887,None,https://www.zacks.com/stock/quote/GIGE
2888,Neutral,https://www.zacks.com/stock/quote/SOHU
2889,Neutral,https://www.zacks.com/stock/quote/SLRC
2890,Neutral,https://www.zacks.com/stock/quote/SUNS
2891,Sell,https://www.zacks.com/stock/quote/SEDG
2892,Neutral,https://www.zacks.com/stock/quote/SLNO
2893,None,https://www.zacks.com/stock/quote/SLNOW
2894,Neutral,https://www.zacks.com/stock/quote/SLGL
2895,Strong Sell,https://www.zacks.com/stock/quote/SLDB
2896,None,https://www.zacks.com/stock/quote/SNGX
2897,None,https://www.zacks.com/stock/quote/SNGXW
2898,Neutral,https://www.zacks.com/stock/quote/SOLY
2899,Neutral,https://www.zacks.com/stock/quote/SONM
2900,None,https://www.zacks.com/stock/quote/SNOA
2901,None,https://www.zacks.com/stock/quote/SNOAW
2902,Neutral,https://www.zacks.com/stock/quote/SONO
2903,Neutral,https://www.zacks.com/stock/quote/SPHS
2904,None,https://www.zacks.com/stock/quote/SORL
2905,Neutral,https://www.zacks.com/stock/quote/SRNE
2906,Strong Sell,https://www.zacks.com/stock/quote/SOHO
2907,None,https://www.zacks.com/stock/quote/SOHOB
2908,None,https://www.zacks.com/stock/quote/SOHON
2909,None,https://www.zacks.com/stock/quote/SOHOO
2910,None,https://www.zacks.com/stock/quote/SFBC
2911,None,https://www.zacks.com/stock/quote/SMMCU
2912,Strong Buy,https://www.zacks.com/stock/quote/SPFI
2913,Buy,https://www.zacks.com/stock/quote/SSB
2914,Neutral,https://www.zacks.com/stock/quote/SFST
2915,Strong Buy,https://www.zacks.com/stock/quote/SMBC
2916,Neutral,https://www.zacks.com/stock/quote/SONA
2917,Buy,https://www.zacks.com/stock/quote/SBSI
2918,None,https://www.zacks.com/stock/quote/SY
2919,Neutral,https://www.zacks.com/stock/quote/SP
2920,None,https://www.zacks.com/stock/quote/SGRP
2921,None,https://www.zacks.com/stock/quote/SPKE
2922,None,https://www.zacks.com/stock/quote/SPKEP
2923,None,https://www.zacks.com/stock/quote/ONCE
2924,None,https://www.zacks.com/stock/quote/SPAR
2925,Neutral,https://www.zacks.com/stock/quote/SPTN
2926,None,https://www.zacks.com/stock/quote/DWFI
2927,Neutral,https://www.zacks.com/stock/quote/SPPI
2928,Neutral,https://www.zacks.com/stock/quote/SPRO
2929,None,https://www.zacks.com/stock/quote/ANY
2930,None,https://www.zacks.com/stock/quote/SPEX
2931,None,https://www.zacks.com/stock/quote/SPI
2932,Neutral,https://www.zacks.com/stock/quote/SAVE
2933,Strong Buy,https://www.zacks.com/stock/quote/STXB
2934,Strong Sell,https://www.zacks.com/stock/quote/SPLK
2935,None,https://www.zacks.com/stock/quote/SPOK
2936,Neutral,https://www.zacks.com/stock/quote/SPWH
2937,Neutral,https://www.zacks.com/stock/quote/SBPH
2938,None,https://www.zacks.com/stock/quote/FUND
2939,Neutral,https://www.zacks.com/stock/quote/SFM
2940,Neutral,https://www.zacks.com/stock/quote/SPSC
2941,Neutral,https://www.zacks.com/stock/quote/SSNC
2942,None,https://www.zacks.com/stock/quote/YGTY
2943,Sell,https://www.zacks.com/stock/quote/SSRM
2944,Sell,https://www.zacks.com/stock/quote/STAA
2945,Neutral,https://www.zacks.com/stock/quote/STAF
2946,Neutral,https://www.zacks.com/stock/quote/STMP
2947,None,https://www.zacks.com/stock/quote/STND
2948,Neutral,https://www.zacks.com/stock/quote/SBLK
2949,None,https://www.zacks.com/stock/quote/SBLKZ
2950,Neutral,https://www.zacks.com/stock/quote/SBUX
2951,Strong Sell,https://www.zacks.com/stock/quote/STFC
2952,Neutral,https://www.zacks.com/stock/quote/MITO
2953,Sell,https://www.zacks.com/stock/quote/GASS
2954,None,https://www.zacks.com/stock/quote/STCN
2955,Buy,https://www.zacks.com/stock/quote/STLD
2956,None,https://www.zacks.com/stock/quote/SMRT
2957,None,https://www.zacks.com/stock/quote/STML
2958,Neutral,https://www.zacks.com/stock/quote/SRCL
2959,None,https://www.zacks.com/stock/quote/SBT
2960,Strong Buy,https://www.zacks.com/stock/quote/STRL
2961,Neutral,https://www.zacks.com/stock/quote/SHOO
2962,None,https://www.zacks.com/stock/quote/SSFN
2963,Sell,https://www.zacks.com/stock/quote/SFIX
2964,Neutral,https://www.zacks.com/stock/quote/SYBT
2965,Sell,https://www.zacks.com/stock/quote/STOK
2966,None,https://www.zacks.com/stock/quote/BANX
2967,Neutral,https://www.zacks.com/stock/quote/STNE
2968,Sell,https://www.zacks.com/stock/quote/SSKN
2969,Sell,https://www.zacks.com/stock/quote/SSYS
2970,Strong Sell,https://www.zacks.com/stock/quote/STRA
2971,None,https://www.zacks.com/stock/quote/HNDL
2972,Neutral,https://www.zacks.com/stock/quote/STRT
2973,None,https://www.zacks.com/stock/quote/STRS
2974,None,https://www.zacks.com/stock/quote/STRM
2975,Buy,https://www.zacks.com/stock/quote/SBBP
2976,None,https://www.zacks.com/stock/quote/SUMR
2977,Neutral,https://www.zacks.com/stock/quote/SMMF
2978,None,https://www.zacks.com/stock/quote/SSBI
2979,Sell,https://www.zacks.com/stock/quote/SMMT
2980,None,https://www.zacks.com/stock/quote/WISA
2981,Neutral,https://www.zacks.com/stock/quote/SNDE
2982,Sell,https://www.zacks.com/stock/quote/SNSS
2983,Buy,https://www.zacks.com/stock/quote/STKL
2984,Buy,https://www.zacks.com/stock/quote/SPWR
2985,Neutral,https://www.zacks.com/stock/quote/RUN
2986,Neutral,https://www.zacks.com/stock/quote/SUNW
2987,Neutral,https://www.zacks.com/stock/quote/SLGG
2988,None,https://www.zacks.com/stock/quote/SPCB
2989,None,https://www.zacks.com/stock/quote/SCON
2990,Sell,https://www.zacks.com/stock/quote/SGC
2991,Neutral,https://www.zacks.com/stock/quote/SUPN
2992,None,https://www.zacks.com/stock/quote/SPRT
2993,Neutral,https://www.zacks.com/stock/quote/SURF
2994,Sell,https://www.zacks.com/stock/quote/SGRY
2995,Neutral,https://www.zacks.com/stock/quote/SRDX
2996,Neutral,https://www.zacks.com/stock/quote/STRO
2997,Neutral,https://www.zacks.com/stock/quote/SIVB
2998,Strong Sell,https://www.zacks.com/stock/quote/SVMK
2999,Buy,https://www.zacks.com/stock/quote/SYKE
3000,None,https://www.zacks.com/stock/quote/SYMC
3001,None,https://www.zacks.com/stock/quote/SYNC
3002,None,https://www.zacks.com/stock/quote/SYNL
3003,Strong Buy,https://www.zacks.com/stock/quote/SYNA
3004,Buy,https://www.zacks.com/stock/quote/SNCR
3005,Neutral,https://www.zacks.com/stock/quote/SNDX
3006,Buy,https://www.zacks.com/stock/quote/SYNH
3007,Buy,https://www.zacks.com/stock/quote/SYBX
3008,Neutral,https://www.zacks.com/stock/quote/SNPS
3009,None,https://www.zacks.com/stock/quote/SES
3010,None,https://www.zacks.com/stock/quote/THOR
3011,None,https://www.zacks.com/stock/quote/SYPR
3012,Sell,https://www.zacks.com/stock/quote/SYRS
3013,Neutral,https://www.zacks.com/stock/quote/TROW
3014,Neutral,https://www.zacks.com/stock/quote/TTOO
3015,Neutral,https://www.zacks.com/stock/quote/TRHC
3016,Neutral,https://www.zacks.com/stock/quote/TCMD
3017,None,https://www.zacks.com/stock/quote/TAIT
3018,Neutral,https://www.zacks.com/stock/quote/TLC
3019,Neutral,https://www.zacks.com/stock/quote/TTWO
3020,Neutral,https://www.zacks.com/stock/quote/TLND
3021,Neutral,https://www.zacks.com/stock/quote/TNDM
3022,None,https://www.zacks.com/stock/quote/TLF
3023,None,https://www.zacks.com/stock/quote/TANH
3024,None,https://www.zacks.com/stock/quote/TAOP
3025,None,https://www.zacks.com/stock/quote/TEDU
3026,Neutral,https://www.zacks.com/stock/quote/TH
3027,None,https://www.zacks.com/stock/quote/THWWW
3028,None,https://www.zacks.com/stock/quote/TRNX
3029,None,https://www.zacks.com/stock/quote/TATT
3030,None,https://www.zacks.com/stock/quote/TAYD
3031,Neutral,https://www.zacks.com/stock/quote/CGBD
3032,Sell,https://www.zacks.com/stock/quote/TCRR
3033,None,https://www.zacks.com/stock/quote/AMTD
3034,None,https://www.zacks.com/stock/quote/PETZ
3035,None,https://www.zacks.com/stock/quote/TECD
3036,None,https://www.zacks.com/stock/quote/TCCO
3037,Neutral,https://www.zacks.com/stock/quote/TTGT
3038,Buy,https://www.zacks.com/stock/quote/TGLS
3039,Neutral,https://www.zacks.com/stock/quote/TGEN
3040,None,https://www.zacks.com/stock/quote/TECTP
3041,Neutral,https://www.zacks.com/stock/quote/TNAV
3042,None,https://www.zacks.com/stock/quote/TLGT
3043,Neutral,https://www.zacks.com/stock/quote/TELL
3044,Buy,https://www.zacks.com/stock/quote/TENB
3045,None,https://www.zacks.com/stock/quote/TENX
3046,None,https://www.zacks.com/stock/quote/TZAC
3047,None,https://www.zacks.com/stock/quote/TZACU
3048,None,https://www.zacks.com/stock/quote/TZACW
3049,Buy,https://www.zacks.com/stock/quote/TER
3050,None,https://www.zacks.com/stock/quote/TERP
3051,Sell,https://www.zacks.com/stock/quote/TBNK
3052,Neutral,https://www.zacks.com/stock/quote/TSLA
3053,Neutral,https://www.zacks.com/stock/quote/TESS
3054,Sell,https://www.zacks.com/stock/quote/TTEK
3055,None,https://www.zacks.com/stock/quote/TTPH
3056,Neutral,https://www.zacks.com/stock/quote/TCBI
3057,None,https://www.zacks.com/stock/quote/TCBIL
3058,None,https://www.zacks.com/stock/quote/TCBIP
3059,Buy,https://www.zacks.com/stock/quote/TXN
3060,Buy,https://www.zacks.com/stock/quote/TXRH
3061,Sell,https://www.zacks.com/stock/quote/TFSL
3062,Sell,https://www.zacks.com/stock/quote/TGTX
3063,Neutral,https://www.zacks.com/stock/quote/WTER
3064,Neutral,https://www.zacks.com/stock/quote/ANDE
3065,Buy,https://www.zacks.com/stock/quote/TBBK
3066,Neutral,https://www.zacks.com/stock/quote/BPRN
3067,Neutral,https://www.zacks.com/stock/quote/CG
3068,None,https://www.zacks.com/stock/quote/TCGP
3069,Neutral,https://www.zacks.com/stock/quote/CAKE
3070,Sell,https://www.zacks.com/stock/quote/CHEF
3071,Buy,https://www.zacks.com/stock/quote/TCFC
3072,Neutral,https://www.zacks.com/stock/quote/DSGX
3073,None,https://www.zacks.com/stock/quote/DXYN
3074,Neutral,https://www.zacks.com/stock/quote/ENSG
3075,Neutral,https://www.zacks.com/stock/quote/XONE
3076,Neutral,https://www.zacks.com/stock/quote/FBMS
3077,Neutral,https://www.zacks.com/stock/quote/FLIC
3078,Buy,https://www.zacks.com/stock/quote/GT
3079,None,https://www.zacks.com/stock/quote/HABT
3080,Neutral,https://www.zacks.com/stock/quote/HCKT
3081,Strong Buy,https://www.zacks.com/stock/quote/HAIN
3082,None,https://www.zacks.com/stock/quote/CUBA
3083,None,https://www.zacks.com/stock/quote/INTG
3084,Neutral,https://www.zacks.com/stock/quote/JYNT
3085,Neutral,https://www.zacks.com/stock/quote/KHC
3086,None,https://www.zacks.com/stock/quote/OLD
